"user_id","game_name","payment_date","revenue_amount_usd"
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-08-05,40.74
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-11-26,16.59
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-05-16,19.38
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-11-29,28.62
fq8oNQ55zdVqL3GK0IjuYg==,game 3,2022-10-31,14.91
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-08-22,22.02
"7ew71UmoMb73L41PM/YL/w==",game 3,2022-08-17,17.64
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-16,17.7
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-05-06,26.91
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-12-25,15.15
ABuPH1LovAomZwU+2iw0Lw==,game 3,2022-11-25,16.95
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-06-05,39.0
"54ouP7lBhVCeV8ftS1Oj4Q==",game 3,2022-12-16,28.23
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-08-02,32.13
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-04-10,15.81
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-10-02,14.19
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-09-20,20.49
"14RMzQMoG017OLkaDBFjng==",game 3,2022-07-08,14.43
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-06-25,20.01
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-08-31,21.78
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-07-04,17.07
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-05-07,24.75
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-10-19,21.18
lP6BWSFF4OZeWp0jrAHY9g==,game 3,2022-12-19,16.5
zeu++qOqokuGcT0ghN97bQ==,game 3,2022-08-18,12.99
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-11-11,25.38
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-05-20,19.2
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-12-15,20.34
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-08-11,16.89
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-09-15,12.12
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-10-09,18.24
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-24,16.53
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-10-04,13.44
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-11-15,29.13
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-12-01,21.33
unoAVprNoepzjDQwQzWj6A==,game 3,2022-12-13,20.94
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-09-04,27.54
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-09-29,16.02
BE42Fj9cBAbbch80IpA8Dw==,game 3,2022-11-19,14.73
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-10-15,37.56
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-11-23,12.69
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-11-08,14.25
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-07,12.78
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-07-10,22.65
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-12-05,16.29
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-10-24,20.7
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-07-01,25.53
HWpnvfSvYzUsQCcCKhetIg==,game 3,2022-11-07,23.94
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-10-19,12.69
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-09-03,15.18
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-07-23,16.53
Cabfx2Uhcg6oOXYHLUa+rg==,game 3,2022-10-12,18.84
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-06-20,18.75
ni2+3lFt9yVqbt5Vtc8BMQ==,game 3,2022-07-01,17.76
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-05-29,20.4
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,2022-03-17,20.79
s27V1tbCAysovKSY1XcdWQ==,game 3,2022-04-06,23.04
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-09,15.24
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-04-28,20.31
eCd4MBHIR4qUWapg05TFLQ==,game 3,2022-10-28,33.39
nNZDz4XCOjUv0OfYF+AAGg==,game 3,2022-11-21,18.39
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-09,23.37
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-09-26,40.2
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-08-19,16.2
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-11-26,20.79
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,2022-08-04,26.22
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-10-31,18.45
crKNTIblJ0113SKEtSJQHw==,game 3,2022-05-11,13.47
CfgvA7ntuRJL/qdscwgMVw==,game 3,2022-12-12,30.6
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-08-28,22.2
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-09-29,17.7
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-08-14,14.97
"72brUr/DKItStlTen5pHYg==",game 3,2022-06-14,23.28
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-07-10,32.1
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,2022-12-06,21.03
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-10-31,35.13
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-07-05,20.46
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-08-02,13.38
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-06-16,18.03
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-11-22,17.25
B8zuTsAC2iJ98u2nlv/fUw==,game 3,2022-10-03,16.74
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-05-09,19.38
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-12-03,17.91
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-09-19,15.63
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-12-01,14.13
cv6g2/jSkR+FwO58WY85DQ==,game 3,2022-11-12,23.28
+osJakLn8jv4bzFmPieelw==,game 3,2022-09-29,14.61
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,2022-07-18,25.23
ztW05pPmN1YloSEDlJoJ3g==,game 3,2022-12-20,14.07
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-10-29,23.16
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-05-06,24.03
VzxrkGURuahRUx/43mjAFQ==,game 3,2022-10-23,12.33
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-09-28,16.68
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-10-18,15.84
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,2022-10-14,19.29
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-06-12,23.04
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-08-27,29.07
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-12-01,15.78
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-10-13,34.17
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-08-06,23.85
mY631USB1Y3/I1dHNhoEyA==,game 3,2022-11-18,15.3
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-05,29.31
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-08-18,16.83
fXlo39/YD2z9SEVShTXp6w==,game 3,2022-05-08,17.34
OtAfKAtIU2D/ISKleQ64ug==,game 3,2022-07-21,14.55
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-07-27,14.1
sQqTFx1o31w2foAIr2LKNw==,game 3,2022-09-08,17.1
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-04-04,20.43
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-09-07,19.17
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-07-30,14.94
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-12-12,15.99
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-06-13,31.86
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,2022-08-29,15.33
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-09-26,27.15
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-12-26,12.51
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-07-14,15.3
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-10-03,20.64
G9053rs6jbKItKUhrUdLew==,game 3,2022-07-27,47.01
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-06-20,15.06
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-07-25,22.71
b3TBQFxyCxxypmPajF+jXw==,game 3,2022-06-10,16.2
cjAwQwy//1xm2O5pNRveqw==,game 3,2022-10-28,23.04
"6We7zBO7mVbNxGEl/xPKVg==",game 3,2022-10-27,25.8
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-08-17,17.97
dVTYjVpXbOM/sOgCq4CV0g==,game 3,2022-08-28,15.12
UdsILd3VPsla6C2r+wytbA==,game 3,2022-11-08,13.08
G073LR6lQoatStpZMzNVOQ==,game 3,2022-10-13,16.65
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-06-05,15.06
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,2022-09-23,21.06
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-11-19,25.05
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-08-18,15.96
pz7LUOs9i7xgncmHVxQvOw==,game 3,2022-06-23,40.53
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-07-09,23.49
"7EPlnA7OQ9MhMx+od6FA9g==",game 3,2022-11-07,14.43
yH7KH2AG/PGgQiNV7uTTGg==,game 3,2022-08-08,14.88
lJW2nxFOiXDfsmSrwGsFQw==,game 3,2022-08-17,26.13
Bcs3CbYx2EpbL9otxlEUmg==,game 3,2022-10-21,19.86
DorDcyqBWMg5IEaflqn5Xw==,game 3,2022-09-21,14.13
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-06-15,19.77
k+mv8oxK5y+607GU9LGO+A==,game 3,2022-11-17,32.76
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-06-15,16.29
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-08-12,12.6
+osJakLn8jv4bzFmPieelw==,game 3,2022-10-14,21.06
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-30,25.74
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-11-02,20.79
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,2022-08-29,30.6
T+RA0/fgzbUBLF89D4AEDA==,game 3,2022-04-10,22.41
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,2022-11-12,22.14
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-10-06,21.87
crKNTIblJ0113SKEtSJQHw==,game 3,2022-08-03,18.63
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-12-25,41.13
q8UcdT1sZCl07AqhDVz5ZA==,game 3,2022-08-07,31.59
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-04-13,16.8
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-11-29,21.21
FfphIhReAA2romBynjqxqw==,game 3,2022-09-19,14.91
RwtKwrRSrVpyAMRaDyhr8g==,game 3,2022-12-07,22.14
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-07-18,12.9
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-04-30,14.04
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-03-27,25.8
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-08-28,24.66
zeu++qOqokuGcT0ghN97bQ==,game 3,2022-10-13,12.6
xVwGwMaEG1yZydv5VIfEQA==,game 3,2022-05-30,17.4
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-07-10,13.92
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-09-24,18.33
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,2022-05-02,15.33
RUjQVs2C+H0ejG0h7x1f5A==,game 3,2022-08-19,18.84
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-08-24,19.8
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-12-02,12.33
RsmjZqhi61Kd7U5ihaXhDw==,game 3,2022-11-28,17.94
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-08-01,20.73
"7SeM1pmnTTTXfhI+x3ldng==",game 3,2022-05-10,16.23
hRkRI5YBVIH6bbqIDTbung==,game 3,2022-04-26,21.36
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-09-17,19.5
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-12-09,19.71
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-08-13,36.06
HxWcXHURvvtOJkrXAcDxQg==,game 3,2022-05-19,17.94
nfIwLLLuemHymdg1HYidrA==,game 3,2022-11-14,19.32
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-09-18,20.55
sthXYk64G/Zkc+7xA3xUbw==,game 2,2022-10-18,29.61
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-10-01,20.94
AN9at3LlvDamqXq8dvHD4w==,game 3,2022-05-20,39.78
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,2022-11-08,16.2
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,2022-10-16,18.96
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-08-06,13.38
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-12-11,27.03
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-05-16,25.83
Wi8qtp9drPDZD0laCPi2Ng==,game 3,2022-05-12,12.99
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-07-23,17.91
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-12-07,20.01
PWvj9YoQTtX9FGLgG1CWJQ==,game 3,2022-08-02,18.69
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-03-27,13.59
IS/yKhM20myJT0Ua+1Rk1w==,game 1,2022-11-24,12.03
"72brUr/DKItStlTen5pHYg==",game 3,2022-03-23,24.15
NntDesROB4ANrudTCXEScA==,game 3,2022-10-15,16.41
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-17,25.62
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-08-06,12.6
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-07-28,16.89
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-08-06,14.7
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-06-06,18.93
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-12-04,15.75
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-07-24,12.57
e/6IajqZ922YY1rh2ErMJQ==,game 3,2022-07-29,28.53
An7gG7hfETivAjfokQv3Ww==,game 3,2022-12-13,17.61
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,2022-06-29,20.01
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-09-17,13.95
aujnuJ9eBYK+yGF15TtUkw==,game 2,2022-10-24,12.69
B4b6v6eUHvAVOeAQk6EEiw==,game 3,2022-03-27,15.3
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-10-16,24.81
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-09-03,16.92
zmZPan/KZoyrIR2r/SvLdA==,game 3,2022-08-23,15.0
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-11-15,12.9
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-09-04,22.2
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-07-10,15.06
Lug+Yg90jslWgHEN6dc+Ng==,game 3,2022-07-14,15.75
qEF/fPDQLJPXIx6RiSIP1A==,game 3,2022-05-20,21.84
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-12-14,17.94
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,2022-08-22,15.45
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-10-11,14.85
"4btLP2zvi8eBV0t08fdkKQ==",game 3,2022-03-29,17.79
"9I0ppB2UxsJPIO8BpHQfEw==",game 3,2022-10-22,16.17
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-11-10,14.49
"3KSfEl7FcP/+5FSUNXs5Aw==",game 3,2022-10-28,23.31
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-07-14,16.05
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,2022-12-06,14.04
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-01,15.54
"7iS0Md8Z5SFpqNAYOVcs4w==",game 3,2022-12-09,36.33
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-12-28,12.72
"2FYEYdoJMUOtbJ6TruruWA==",game 3,2022-05-12,30.33
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-04-24,25.05
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-10-10,12.42
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-07-22,22.11
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,2022-12-15,15.0
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-09-12,21.03
B8zuTsAC2iJ98u2nlv/fUw==,game 3,2022-10-07,24.36
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-09-04,23.49
MRcEXu/KG95hsIyJM/816A==,game 3,2022-05-28,22.83
d7kiN4CYGndV2/L4yQeZ4g==,game 3,2022-10-30,12.63
ZU1vF9G4TjB+iEZ001MU3g==,game 3,2022-10-27,16.11
iG1GfeiUaaoT1pZksh8QKw==,game 3,2022-11-03,13.65
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-03-16,22.47
bZDMuXKM3RFajmZa/yIpsw==,game 3,2022-12-03,17.01
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-09-21,28.32
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-09-05,35.49
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-09-22,23.25
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,2022-08-24,13.17
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,2022-12-01,12.3
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-08-27,17.16
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-07-22,22.08
"1tIsLi6U0zW1RIuaViNanA==",game 3,2022-11-06,18.15
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-09-04,14.88
MjzYQ3OFStqCMS3HzrxA2g==,game 3,2022-09-29,15.33
ojVPXYZw2oeGtcmG7LcLGA==,game 3,2022-06-25,28.8
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-10-05,12.99
"3Xuq0acIoGEgw19qflIoog==",game 3,2022-08-19,19.86
qmZRB16NnnCdNHWUcSyVDQ==,game 3,2022-06-02,21.12
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-06-29,17.43
pLOCMIX+imLIzoDehgdOPA==,game 3,2022-05-30,28.29
D0sawvsyqnyUMXNy+aXo7Q==,game 3,2022-10-10,19.32
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-10-20,32.01
ZeMBdi9hmR0vUv+lyZiypQ==,game 3,2022-03-30,12.09
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-10-02,12.45
zPcHw1fZkSGh7nJeVe2QYw==,game 3,2022-11-18,32.16
ZmjMhgyYl6o8iFq964FEWg==,game 3,2022-10-07,22.47
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-10-05,27.0
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-08-30,13.71
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-10-01,15.84
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-06-28,22.98
q/Tz1C31XWaBUDrRn2ezDw==,game 3,2022-07-03,18.51
URpBYMANMt6h5bDmQtNfwg==,game 3,2022-12-03,32.64
C6w5XTf8lIfc+VFmC7/bVw==,game 3,2022-11-24,29.22
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-05-23,18.75
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-10-11,17.79
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-05-03,24.51
"1BBMagZRq/39AV1l2rm4Iw==",game 3,2022-08-11,19.71
juwM8fLyplCQTgKTP8dJgQ==,game 3,2022-10-26,28.32
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-10-30,20.94
"787jk0VnxM8/sv/0TkvO6A==",game 3,2022-06-12,31.98
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-10-23,21.27
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-08-17,15.15
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-10-16,37.17
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-09-18,15.99
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,2022-08-15,17.49
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-11-13,12.36
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-10-29,16.59
zSepnWFgLH0tQb1s4mxKZQ==,game 3,2022-11-18,20.28
"3KHhqZr7/1n2+bTP13WuXA==",game 3,2022-08-23,20.19
NBaV27MmzBu99zAeNFSjUA==,game 3,2022-12-05,13.38
Krr8Kwf65LaX8LctHRsFWg==,game 3,2022-12-30,13.02
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-08,18.15
jKSOgyMP0Yzld1pVpvyYrg==,game 3,2022-11-08,12.6
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-12-17,14.52
nklUUkirU5GYU5ZtNOgx8w==,game 3,2022-10-05,12.0
xU11jJIA4UIYu7pmqJ4kvg==,game 3,2022-10-09,32.1
"7GE5h/3N3lcro3K9T3aujw==",game 3,2022-07-05,19.05
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-11-04,21.33
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-12,15.48
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-04-17,23.13
BOcGlFXXESDUbttxDzQIQw==,game 3,2022-09-29,16.17
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,2022-09-26,13.71
LO9NuZYI6zP2HXEBAS4wpw==,game 3,2022-11-01,29.31
QZBiEFECZAgVl5IkN9/cFw==,game 3,2022-09-26,23.28
jVhb69DTRT5TSWYEiUrlbg==,game 3,2022-07-25,20.01
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-09-06,22.08
c5qsNfxhW80Ws3aBXDa1nA==,game 3,2022-10-20,15.96
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,2022-10-17,30.6
DAMO0tILVRlXZhYONdvs0Q==,game 3,2022-10-07,12.51
DqezK7HAqZ+GovyRuzxD1A==,game 3,2022-06-26,26.07
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,2022-12-29,12.96
MRcEXu/KG95hsIyJM/816A==,game 3,2022-09-15,14.67
HZqx1XVZ1mb7lM9T61x+DA==,game 3,2022-08-17,13.47
"9U26VpwYC1aliSUokeNK6A==",game 3,2022-11-29,15.99
ORSvkhCut21rsk0cVtJfJA==,game 3,2022-09-21,32.85
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,2022-04-23,24.84
"7zai/c69uF/NhB95HgKuYw==",game 3,2022-07-06,21.36
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-05-31,24.9
dUXVADLWvf2uvh+Q6TNrMw==,game 3,2022-11-17,16.56
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-08-12,17.4
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-08-19,17.58
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,2022-08-15,16.83
"3TfpxDVNF0T+g4S60EOCBw==",game 3,2022-11-05,15.27
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-06-11,29.04
hZgZSp9Xf7/Bsye+tOipCA==,game 3,2022-12-26,20.49
AuJNw7SH8b7lM4j46bNr8A==,game 3,2022-11-23,19.05
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-10-03,22.98
prNQwR2IPPsvGpFgOpcGaQ==,game 3,2022-10-13,19.95
G9053rs6jbKItKUhrUdLew==,game 3,2022-09-29,28.08
ymEApWLjh3I9oLJnWIBHFA==,game 3,2022-10-12,17.7
BDvlXttM/hbupcLic+5ZWg==,game 3,2022-06-05,14.49
"4b7l8C489HEJirtoe7xtFg==",game 3,2022-11-16,13.38
"75lEf3nSWLSf6GncqhR9gQ==",game 3,2022-06-01,27.24
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-12-08,33.24
dpfu6t8G4blqMn55KM8bSg==,game 3,2022-10-06,24.21
tBFTAZra3r5TkHhDubnYyg==,game 3,2022-12-11,16.83
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,2022-12-05,25.83
ShEJVi+TtuQlvdw2uetd/Q==,game 3,2022-04-28,37.44
r9AjQVS2nstu5lpVmDlihA==,game 3,2022-10-09,12.66
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-27,29.58
ildaqkizLaFesmkjCvlzmQ==,game 3,2022-06-30,17.49
"8ncYOMYXeKDelzX40EnuLA==",game 3,2022-08-09,29.97
jQW6YmVUlZdePPY7F9NgMg==,game 3,2022-10-22,23.55
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-11-22,18.72
IdKyooyTjAbvCA7p+ujKCw==,game 3,2022-12-11,12.45
SwiAKdzn0b+A4XegM5x0Hw==,game 3,2022-09-19,24.96
gxZPbCoYIu8slavUm05KGA==,game 3,2022-10-17,14.91
"4pssft0TgDfiQexjbe25lw==",game 3,2022-08-29,16.02
O6owe/pXDy1Bk5nfxuCZyw==,game 3,2022-08-19,26.01
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,2022-08-22,12.93
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-12-31,18.33
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-12-23,19.02
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-08-10,15.6
UNcp1RmIObUiGNqLDHjNVw==,game 3,2022-08-09,12.72
orbgZNBGuhZZx63HTAbyIw==,game 3,2022-05-08,32.67
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-05-11,12.06
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-09-13,24.12
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-06-15,29.61
iFFApiXZ2wPdS666BLpKZw==,game 3,2022-10-07,15.48
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,2022-10-19,21.81
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-04-12,32.46
PydH3c1l9bUvwz7hsiaBOg==,game 3,2022-09-17,27.48
PzG6g7FMYUPp0RMvXhfesQ==,game 3,2022-10-27,19.23
rw8yxS9+t5PvgINa7EhMvQ==,game 3,2022-06-01,12.12
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,2022-06-21,14.55
aQDvOXzsDAJWi3Y47ptRPg==,game 3,2022-05-19,14.52
